COMM,RatioCommentToCode,Added_lines,OWN_LINE,CountLineCodeDecl,ADEV,CountClassCoupled,CountLine,CountSemicolon,DDEV,CountOutput_Max,Del_lines,CountLineCodeExe,CountStmtDecl,CountLineCode,CountLineComment,CountStmt,CountOutput_Mean,CountLineBlank,CountStmtExe
2,6.29,106,0.943396226415094,5,2,2,53,4,2,1,0,0,5,7,44,5,1.0,2,0
2,1.14,72,0.444444444444444,9,2,4,36,8,2,3,0,2,9,14,16,11,2.5,6,2
4,1.55,303,0.413333333333333,22,4,6,149,22,4,6,3,33,20,58,90,28,2.75,15,8
3,1.92,88,0.790697674418605,7,3,2,43,7,3,3,2,5,7,13,25,9,3.0,5,2
3,0.56,154,0.776315789473684,10,3,3,76,25,3,7,2,26,14,41,23,29,3.0,12,15
2,2.0,80,0.725,7,2,2,40,6,2,3,0,3,7,12,24,8,3.0,4,1
2,1.41,158,0.822784810126582,11,2,0,79,11,2,3,0,7,11,29,41,17,1.4,9,6
2,3.14,66,0.484848484848485,4,2,0,33,3,2,2,0,1,4,7,22,5,2.0,4,1
3,0.7,553,0.563636363636364,34,3,5,275,51,2,10,3,55,34,141,99,78,2.6,35,44
4,0.94,371,0.973544973544973,20,4,5,189,33,3,11,2,36,19,88,83,49,4.4,18,30
2,2.5,82,0.658536585365854,5,2,0,41,4,2,3,0,2,5,10,25,6,3.0,6,1
3,1.9,572,0.989510489510489,28,3,4,286,33,3,7,1,29,27,91,173,52,2.0,22,25
4,1.07,218,0.839622641509434,15,4,12,106,18,3,10,4,13,15,45,48,27,2.125,13,12
5,1.42,260,0.425196850393701,17,5,6,127,20,5,4,6,15,16,48,68,28,2.4,11,12
2,1.55,122,0.327868852459016,9,2,0,60,9,2,3,0,7,9,20,31,13,2.0,9,4
3,1.64,90,0.727272727272727,7,3,2,44,8,3,7,2,5,7,14,23,10,7.0,7,3
2,5.0,92,0.695652173913043,6,2,2,46,5,2,1,0,0,6,7,35,6,1.0,4,0
7,1.13,552,0.512635379061372,29,7,6,277,45,6,10,10,50,31,118,133,65,3.3,26,34
3,2.11,194,0.905263157894737,10,3,6,95,10,3,5,2,10,10,28,59,15,2.25,8,5
3,0.42,484,0.556016597510373,21,3,3,241,109,2,10,2,101,22,143,60,120,6.44444444444444,40,98
2,5.73,456,0.973684210526316,29,2,4,227,27,2,1,0,0,28,30,172,28,0.904761904761905,25,0
3,0.53,468,0.58974358974359,48,3,1,234,66,3,20,0,63,50,144,76,86,3.6,16,36
7,1.69,210,0.723809523809524,13,7,5,105,14,5,3,14,10,13,36,61,21,2.2,9,8
2,2.07,102,0.588235294117647,7,2,2,51,6,2,2,0,3,7,15,31,9,2.0,5,2
2,0.95,482,0.701244813278008,25,2,4,240,43,2,4,0,42,37,110,105,65,2.0,25,28
3,1.18,757,0.997354497354497,58,3,3,377,74,3,6,1,68,60,152,180,110,1.32258064516129,46,50
2,2.27,80,0.725,5,2,0,40,5,2,3,0,3,5,11,25,7,3.0,4,2
2,2.4,74,0.594594594594595,5,2,0,37,4,2,2,0,2,5,10,24,6,2.0,3,1
1,0.97,65,0.569230769230769,10,1,5,64,15,1,6,0,11,11,31,30,19,5.5,3,8
3,1.0,176,0.908045977011494,15,3,3,87,19,3,14,3,19,15,40,40,26,7.5,8,11
2,1.49,192,0.510416666666667,15,2,1,95,15,2,7,0,12,14,35,52,21,4.25,8,7
3,0.58,271,0.656716417910448,29,3,7,134,35,2,10,3,31,27,78,45,45,4.5,11,18
2,1.14,234,0.82051282051282,16,2,1,117,20,2,11,0,18,16,50,57,29,3.33333333333333,10,13
3,0.57,414,0.411214953271028,37,3,5,214,51,3,6,0,52,37,123,70,74,4.07142857142857,21,37
2,3.33,56,0.464285714285714,4,2,0,28,3,2,0,0,1,4,6,20,4,0.0,2,0
2,2.1,206,0.368932038834951,11,2,1,103,11,2,3,0,7,10,30,63,17,2.6,10,7
7,0.73,297,0.766666666666667,31,7,11,150,38,6,15,4,35,25,79,58,49,4.83333333333333,13,24
6,1.2,258,0.724137931034483,22,6,3,116,22,4,3,49,18,20,45,54,29,2.4,18,9
2,0.78,380,0.447368421052632,29,2,5,190,37,2,7,0,43,26,99,77,54,3.85714285714286,14,28
3,1.46,257,0.417322834645669,17,3,6,127,17,3,5,3,13,17,46,67,26,3.0,14,9
5,0.6,250,0.525925925925926,30,5,6,135,39,3,14,7,34,30,72,43,48,4.8,20,18
4,0.58,91,0.866666666666667,20,4,10,74,23,2,10,16,17,22,43,25,29,4.0,6,7
5,0.74,329,0.448979591836735,32,5,12,147,31,5,7,36,20,27,77,57,41,3.5,13,14
2,1.6,64,0.5,6,2,2,32,4,2,1,0,1,6,10,16,7,1.0,6,1
2,2.25,86,0.604651162790698,5,2,2,43,3,2,1,0,1,5,12,27,6,1.0,4,1
5,1.2,114,0.96551724137931,11,5,2,58,13,3,4,2,6,11,25,30,17,4.0,3,6
2,1.18,398,0.814070351758794,25,2,1,199,34,2,7,0,31,25,82,97,50,2.58333333333333,20,25
2,0.92,694,0.92507204610951,53,2,7,347,60,2,6,0,55,54,155,143,89,2.27777777777778,49,35
2,1.55,132,0.363636363636364,9,2,0,66,7,2,1,0,4,9,22,34,12,1.0,10,3
2,0.53,246,0.780487804878049,27,2,4,122,36,2,7,0,28,29,70,37,47,3.42857142857143,15,18
1,1.14,69,1.0,13,1,2,69,15,1,4,0,8,14,29,33,19,3.0,7,5
1,3.83,32,1.0,4,1,0,32,3,1,0,0,1,4,6,23,4,0.0,3,0
2,3.17,56,0.571428571428571,4,2,0,28,3,2,0,0,1,4,6,19,4,0.0,3,0
2,2.11,130,0.707692307692308,8,2,1,65,7,2,3,0,3,8,19,40,11,1.5,6,3
4,1.07,352,0.559210526315789,23,4,4,152,27,4,12,47,34,20,67,72,40,4.6,13,20
2,2.89,82,0.317073170731707,5,2,1,41,3,2,1,0,0,5,9,26,5,1.0,6,0
2,1.18,118,0.983050847457627,16,2,1,59,13,2,2,0,3,15,22,26,17,0.666666666666667,11,2
3,2.2,105,0.25,8,3,2,52,6,3,2,1,2,8,15,33,9,1.0,4,1
2,2.33,68,0.647058823529412,5,2,0,34,3,2,1,0,1,5,9,21,5,1.0,4,0
3,1.11,208,0.398058252427184,16,3,0,103,22,3,8,2,17,17,44,49,29,5.66666666666667,10,12
2,5.25,54,0.592592592592593,2,2,0,27,1,2,0,0,0,2,4,21,2,0.0,2,0
2,2.93,116,0.689655172413793,13,2,0,58,8,2,1,0,0,9,14,41,9,1.0,3,0
3,0.66,277,0.364963503649635,19,3,7,137,26,2,13,3,28,19,73,48,39,6.66666666666667,16,20
4,4.12,95,0.51063829787234,6,4,1,47,5,3,0,48,0,6,8,33,6,0.0,6,0
2,3.25,76,0.552631578947368,5,2,0,37,3,2,1,0,0,5,8,26,5,1.0,3,0
2,2.4,76,0.684210526315789,5,2,1,38,4,2,3,0,2,5,10,24,6,3.0,4,1
3,3.91,294,0.380165289256198,17,3,1,121,16,3,3,26,1,17,22,86,18,1.22222222222222,13,1
3,7.5,74,0.527777777777778,3,3,0,35,2,3,1,1,0,3,4,30,3,1.0,1,0
3,1.17,117,0.655172413793103,7,3,3,58,8,3,4,1,7,7,23,27,12,3.0,8,5
2,1.44,202,1.0,14,2,1,101,15,2,3,0,9,14,36,52,22,1.4,13,8
3,0.88,162,0.341176470588235,12,3,1,84,14,3,4,1,13,12,40,35,22,3.0,9,10
2,2.2,70,0.685714285714286,5,2,1,35,4,2,2,0,2,5,10,22,6,2.0,3,1
2,6.33,186,0.989247311827957,5,2,0,93,3,2,2,0,2,5,12,76,6,1.5,5,1
2,2.5,78,0.641025641025641,5,2,1,39,4,2,3,0,2,5,10,25,6,3.0,4,1
6,0.86,396,0.966981132075472,35,6,6,212,45,3,11,5,40,35,106,91,62,3.875,15,27
2,2.25,82,0.317073170731707,5,2,1,41,6,2,4,0,3,5,12,27,8,4.0,2,3
2,4.6,126,0.73015873015873,8,2,0,63,7,2,1,0,0,8,10,46,8,0.5,7,0
2,1.69,37,1.0,6,2,3,37,7,2,4,37,4,6,13,22,9,4.0,2,3
3,1.57,85,0.536585365853659,9,3,1,41,8,2,3,3,3,9,14,22,10,3.0,5,1
3,1.8,185,0.717391304347826,17,3,2,91,12,3,3,1,5,13,30,54,17,1.66666666666667,7,4
3,0.86,311,0.733333333333333,27,3,5,150,30,3,13,12,29,25,71,61,39,7.5,18,14
3,1.18,113,0.636363636363636,12,3,5,55,17,3,9,3,13,12,22,26,19,9.0,7,7
2,2.0,84,0.571428571428571,6,2,0,42,7,2,4,0,4,6,13,26,9,4.0,3,3
6,1.02,675,0.9,36,6,5,320,58,5,11,45,64,44,137,140,78,3.66666666666667,43,34
5,1.61,695,0.927953890489914,38,5,7,347,51,3,14,18,43,37,119,191,73,2.76470588235294,37,36
5,2.36,125,0.846153846153846,3,5,0,52,3,3,3,18,7,3,14,33,5,3.0,5,2
2,1.03,145,1.0,28,2,13,144,28,1,15,1,25,25,66,68,38,5.75,10,13
2,0.49,234,0.863247863247863,7,2,0,117,51,2,4,0,54,7,69,34,55,2.66666666666667,14,48
2,0.75,410,0.585365853658537,31,2,6,204,35,2,5,0,45,33,106,80,52,2.58333333333333,20,19
2,1.15,126,0.444444444444444,7,2,2,63,8,2,3,0,9,7,27,31,13,2.5,5,6
5,1.44,132,0.44,8,5,4,50,9,4,7,23,4,8,18,26,12,4.0,6,4
3,0.45,299,0.871621621621622,11,3,2,149,58,3,13,3,57,11,88,40,66,5.4,21,55
2,2.67,70,0.371428571428571,4,2,1,35,3,2,3,0,1,4,9,24,5,3.0,2,1
3,1.49,460,0.541484716157205,28,3,2,228,33,3,3,3,22,28,80,119,49,1.73333333333333,31,21
1,2.68,86,1.0,6,1,1,86,6,1,1,0,9,6,22,59,10,1.0,5,4
3,1.08,125,0.704918032786885,16,3,5,61,19,3,7,3,12,16,25,27,21,7.0,9,5
2,0.34,420,0.695238095238095,24,2,5,211,83,2,7,0,80,26,140,47,98,3.5,26,72
2,3.79,192,0.604166666666667,8,2,2,96,8,2,1,0,5,9,19,72,11,1.0,5,2
8,0.79,323,0.662162162162162,29,8,15,147,34,6,20,20,30,26,73,58,44,8.66666666666667,16,18
4,4.5,75,1.0,4,4,0,37,2,3,1,38,0,4,6,27,4,1.0,4,0
7,0.7,177,0.452380952380952,6,7,5,84,16,5,10,8,22,6,44,31,22,6.66666666666667,9,16
2,0.84,204,0.529411764705882,25,2,6,101,23,2,6,0,22,22,49,41,29,2.75,13,7
2,1.6,90,0.355555555555556,5,2,2,45,9,2,4,0,7,5,15,24,11,4.0,6,6
2,2.08,254,0.755905511811024,14,2,0,127,14,2,3,0,11,14,38,79,22,2.42857142857143,10,8
3,2.27,81,0.725,6,3,2,40,5,3,3,1,3,6,11,25,7,3.0,4,1
2,0.67,358,0.631284916201117,21,2,7,178,33,2,7,0,42,21,98,66,45,4.75,14,24
2,1.45,228,0.973684210526316,11,2,1,114,17,2,9,0,13,12,42,61,25,3.0,11,13
2,3.0,72,0.5,5,2,0,36,3,2,1,0,1,5,8,24,5,1.0,4,0
2,0.82,210,0.828571428571429,12,2,2,105,16,2,5,0,21,11,51,42,24,3.33333333333333,12,13
2,4.5,44,1.0,4,2,1,35,3,1,1,9,0,4,6,27,4,1.0,2,0
5,0.82,209,0.758241758241758,14,5,7,91,16,3,4,27,12,16,45,37,25,1.83333333333333,9,9
2,0.99,480,0.8125,32,2,4,240,36,2,4,0,35,32,111,110,57,2.0,19,25
2,1.59,3656,0.931072210065646,124,2,0,1827,245,2,7,0,324,123,674,1071,386,2.98214285714286,83,263
5,0.98,556,0.920289855072464,34,5,3,276,78,4,13,4,71,37,128,125,93,3.5,23,56
2,2.0,164,0.560975609756098,9,2,5,81,11,2,5,0,7,9,25,50,15,3.5,6,6
5,1.54,480,0.368200836820084,24,5,4,238,27,4,9,7,27,23,85,131,45,2.5,22,22
2,3.29,66,0.393939393939394,5,2,0,33,4,2,0,0,2,5,7,23,5,0.0,3,0
2,1.19,286,0.79020979020979,16,2,1,143,18,2,2,0,17,16,57,68,31,1.33333333333333,18,15
2,2.25,86,0.302325581395349,5,2,2,43,3,2,1,0,1,5,12,27,6,1.0,4,1
2,4.57,86,0.767441860465116,5,2,1,43,4,2,1,0,0,5,7,32,5,0.5,4,0
3,0.78,380,0.819148936170213,27,3,7,188,32,3,9,3,35,25,97,76,47,2.4,15,22
3,0.74,169,0.702380952380952,19,3,0,84,28,3,12,1,20,19,43,32,32,6.5,9,13
3,2.78,79,0.769230769230769,4,3,0,39,3,3,2,1,2,4,9,25,5,2.0,5,1
8,0.53,252,0.452991452991453,10,8,2,117,22,5,10,70,33,10,73,39,37,10.0,5,27
2,5.25,108,0.666666666666667,6,2,0,54,5,2,0,0,3,6,8,42,6,0.0,4,0
2,2.0,102,0.686274509803922,7,2,0,51,6,2,2,0,2,7,15,30,9,1.5,6,2
2,0.86,176,0.715909090909091,24,2,6,87,28,2,10,0,20,23,43,37,32,9.0,7,9
2,5.83,86,0.627906976744186,4,2,1,43,3,2,0,0,0,4,6,35,4,0.0,2,0
2,1.47,184,0.66304347826087,9,2,2,92,10,2,3,0,11,9,34,50,17,2.25,8,8
1,4.33,53,1.0,7,1,0,53,6,1,1,0,0,7,9,39,7,1.0,5,0
2,0.53,266,0.81203007518797,34,2,6,133,39,2,7,0,36,31,76,40,48,3.5,17,17
2,0.63,142,0.704225352112676,15,2,8,71,24,2,19,0,20,16,38,24,28,10.0,9,12
2,5.11,120,0.716666666666667,7,2,1,60,6,2,0,0,0,7,9,46,7,0.0,5,0
3,0.84,243,0.716666666666667,18,3,3,120,34,3,12,3,28,18,55,46,41,7.16666666666667,19,23
2,1.35,54,1.0,7,2,1,54,9,1,3,0,7,9,20,27,12,2.0,8,3
2,4.2,58,0.448275862068966,3,2,0,29,2,2,0,0,0,3,5,21,3,0.0,3,0
2,1.09,212,0.311320754716981,15,2,1,106,14,2,3,0,10,15,44,48,23,0.9,14,8
2,1.33,114,0.631578947368421,10,2,3,57,8,2,2,0,3,9,21,28,12,1.66666666666667,8,3
3,0.73,127,0.836065573770492,18,3,8,61,13,3,3,3,6,15,30,22,20,1.83333333333333,9,5
3,8.56,185,0.793478260869565,7,3,0,92,6,3,1,1,1,7,9,77,7,1.0,6,0
2,2.25,82,0.463414634146341,5,2,1,41,6,2,5,0,3,5,12,27,8,5.0,2,3
2,0.86,480,1.0,74,2,8,479,105,1,16,0,90,75,233,200,144,1.88235294117647,46,69
2,0.68,1204,0.978405315614618,64,2,0,602,158,2,4,0,193,68,316,215,205,2.33333333333333,71,137
2,0.91,236,0.788135593220339,18,2,2,118,19,2,6,0,14,18,55,50,29,1.75,13,11
2,1.64,394,0.842639593908629,23,2,2,197,35,2,8,0,25,27,66,108,48,2.9,23,21
3,1.75,177,1.0,19,3,1,169,21,1,3,8,16,17,57,100,32,2.1,12,15
2,1.84,158,0.721518987341772,11,2,5,79,9,2,4,0,5,10,25,46,14,2.75,8,4
3,7.83,111,0.4,4,3,1,55,3,3,0,1,0,4,6,47,4,0.0,2,0
2,2.67,76,0.473684210526316,5,2,0,38,3,2,1,0,1,5,9,24,5,1.0,5,0
2,2.0,174,0.402298850574713,10,2,1,87,8,2,3,0,4,10,26,52,14,1.6,9,4
3,0.77,1264,0.6,80,3,9,630,121,3,12,0,143,80,333,255,183,3.79310344827586,42,103
2,1.8,92,0.41304347826087,7,2,3,46,6,2,1,0,2,7,15,27,9,1.0,4,2
3,0.66,719,0.977715877437326,41,3,3,358,71,3,9,1,81,50,185,123,106,2.38095238095238,50,56
4,0.65,160,0.388059701492537,15,4,9,67,16,4,11,26,18,14,37,24,19,6.0,6,5
3,0.26,378,0.882978723404255,13,3,9,188,105,3,16,2,100,13,117,30,109,6.0,41,96
4,0.82,173,0.929411764705882,13,4,5,85,17,4,7,1,18,16,39,32,24,2.2,14,8
2,2.5,76,0.526315789473684,5,2,0,38,4,2,2,0,2,5,10,25,6,2.0,3,1
5,0.58,698,0.959302325581395,53,5,5,344,81,4,11,7,89,53,199,115,115,4.15384615384615,30,62
2,1.8,90,0.577777777777778,7,2,2,45,6,2,3,0,3,7,15,27,9,3.0,3,2
2,7.0,86,0.651162790697674,4,2,1,42,3,2,1,0,0,4,5,35,4,1.0,2,0
1,0.65,90,1.0,20,1,6,90,23,1,3,0,22,21,49,32,31,2.16666666666667,9,10
4,2.38,125,0.661016949152542,8,4,0,59,7,4,2,7,4,8,16,38,10,1.5,5,2
3,2.25,88,0.302325581395349,5,3,2,43,3,3,1,2,1,5,12,27,6,1.0,4,1
2,1.26,214,0.88785046728972,25,2,0,107,31,2,9,0,26,25,43,54,37,5.83333333333333,10,12
3,2.64,90,0.636363636363636,6,3,1,44,5,2,3,2,2,6,11,29,7,3.0,4,1
2,0.94,80,0.525,10,2,4,40,9,2,2,0,3,10,17,16,13,1.66666666666667,7,3
1,1.0,53,1.0,12,1,6,53,16,1,14,0,10,12,22,22,18,14.0,9,6
2,2.0,35,1.0,10,2,0,33,6,1,0,1,0,7,10,20,7,0.0,3,0
2,0.35,204,0.990196078431373,20,2,1,102,33,2,9,0,35,21,60,21,46,4.5,21,25
14,0.74,1081,0.409638554216867,80,14,20,415,101,6,20,255,93,75,220,162,134,4.625,34,59
2,1.48,818,0.995110024449878,34,2,0,408,53,2,5,0,53,36,153,227,86,2.77272727272727,28,50
3,7.43,133,0.476923076923077,6,3,2,64,5,3,1,11,0,6,7,52,6,0.333333333333333,5,0
7,0.78,575,0.397163120567376,37,7,11,281,47,4,10,14,53,35,143,112,75,3.5625,27,40
2,5.17,78,0.58974358974359,4,2,1,39,3,2,0,0,0,4,6,31,4,0.0,2,0
3,0.47,464,0.991341991341991,20,3,1,232,83,3,6,2,86,20,128,60,94,4.625,44,74
2,1.32,92,0.391304347826087,5,2,3,46,8,2,8,0,7,6,19,25,11,5.5,2,5
2,1.1,92,1.0,8,2,3,46,9,2,2,0,6,10,20,22,12,2.0,4,2
1,2.0,97,0.711340206185567,12,1,2,97,11,1,4,0,6,12,29,58,17,1.83333333333333,10,5
2,1.43,212,0.679245283018868,13,2,0,106,13,2,5,0,11,13,40,57,22,2.5,9,9
3,5.23,314,0.851612903225806,20,3,0,155,19,3,1,4,0,20,22,115,20,0.529411764705882,18,0
2,1.45,104,0.75,7,2,4,51,10,2,5,0,7,8,20,29,13,3.0,2,5
16,0.67,1032,0.905555555555556,62,16,17,360,106,6,22,217,98,63,200,133,132,4.28571428571429,27,69
2,1.23,254,0.307086614173228,14,2,6,127,19,2,8,0,21,14,52,64,28,4.25,11,14
2,1.5,134,0.328358208955224,11,2,6,67,9,2,3,0,3,11,24,36,14,1.75,7,3
2,3.43,68,0.558823529411765,4,2,0,33,2,2,1,0,0,4,7,24,4,1.0,2,0
3,1.52,177,1.0,10,3,5,59,9,3,2,59,4,10,21,32,13,1.66666666666667,6,3
2,4.5,70,0.571428571428571,4,2,1,35,3,2,1,0,0,4,6,27,4,1.0,2,0
3,1.38,115,0.696428571428571,12,3,5,56,15,3,7,3,11,12,21,29,17,7.0,6,5
1,1.5,46,1.0,9,1,3,46,10,1,4,0,7,9,16,24,12,4.0,6,3
2,1.32,150,0.906666666666667,12,2,1,75,10,2,2,0,6,12,28,37,16,1.0,10,4
2,0.94,216,0.435185185185185,19,2,2,108,21,2,6,0,15,19,51,48,29,2.33333333333333,9,10
2,0.74,114,0.982456140350877,9,2,0,57,9,2,4,0,7,9,27,20,15,2.0,10,6
2,9.83,138,0.36231884057971,5,2,0,68,4,2,1,0,0,5,6,59,5,0.666666666666667,3,0
2,2.25,84,0.619047619047619,5,2,2,42,3,2,1,0,1,5,12,27,6,1.0,3,1
2,1.11,282,0.872340425531915,15,2,2,141,18,2,4,0,20,14,62,69,30,2.83333333333333,10,16
2,5.86,106,0.905660377358491,5,2,1,53,4,2,1,0,0,5,7,41,5,1.0,5,0
3,3.86,74,0.944444444444444,3,3,0,36,1,3,1,1,0,3,7,27,3,1.0,2,0
2,2.5,82,0.658536585365854,5,2,0,41,4,2,2,0,2,5,10,25,6,2.0,6,1
8,0.48,403,0.636363636363636,33,8,9,165,40,6,16,51,46,27,103,49,55,7.4,14,28
4,4.71,260,0.377952755905512,9,4,0,126,10,3,4,11,7,9,21,99,14,2.66666666666667,6,5
6,1.94,340,0.751515151515151,23,6,9,164,24,4,4,11,14,21,52,101,33,2.5,11,12
2,2.27,80,0.65,6,2,1,40,5,2,3,0,2,6,11,25,7,3.0,4,1
2,2.17,84,0.619047619047619,6,2,2,42,6,2,4,0,3,6,12,26,8,4.0,4,2
3,0.8,447,0.927927927927928,34,3,27,222,38,2,7,3,33,34,110,88,61,1.38095238095238,24,27
2,2.21,98,0.591836734693878,6,2,1,49,5,2,2,0,3,6,14,31,8,2.0,4,2
2,6.2,78,0.58974358974359,4,2,1,38,3,2,0,0,0,4,5,31,4,0.0,2,0
2,2.78,74,0.351351351351351,5,2,1,37,3,2,1,0,0,5,9,25,5,1.0,3,0
5,2.78,346,0.555555555555556,10,5,2,144,13,3,5,30,11,11,36,100,19,3.25,8,8
5,0.66,250,0.607142857142857,20,5,8,112,24,3,4,26,17,23,61,40,35,2.0,11,12
7,0.75,1269,0.70935960591133,44,7,17,203,60,4,14,450,50,45,108,81,73,4.875,14,28
2,1.22,90,0.711111111111111,10,2,4,45,12,2,7,0,6,10,18,22,14,7.0,5,4
2,0.38,198,0.373737373737374,24,2,7,99,27,2,5,0,35,22,64,24,32,3.5,11,10
7,1.17,823,0.486111111111111,46,7,5,359,59,3,7,96,51,49,151,177,89,2.81818181818182,31,40
3,1.26,199,0.938775510204082,19,3,2,97,18,3,4,3,11,15,39,49,24,2.5,9,9
1,1.88,54,1.0,7,1,2,54,4,1,1,0,2,6,17,32,8,1.0,5,2
4,0.44,529,0.807547169811321,44,4,1,265,73,3,12,6,70,52,165,72,103,3.41666666666667,28,51
2,0.58,284,0.809859154929577,27,2,8,142,40,2,6,0,34,30,79,46,50,4.0,17,20
3,0.74,71,0.785714285714286,21,3,1,70,14,2,2,1,19,15,42,31,21,2.0,7,6
2,0.59,356,0.955056179775281,26,2,3,178,50,2,8,0,63,30,98,58,70,3.46153846153846,22,40
2,2.38,94,0.446808510638298,5,2,0,47,4,2,2,0,2,5,13,31,7,1.5,3,2
1,2.18,39,1.0,6,1,1,39,5,1,3,0,2,6,11,24,7,3.0,4,1
5,4.9,198,0.769230769230769,8,5,0,65,7,4,1,22,0,8,10,49,8,1.0,6,0
2,1.75,96,0.5625,8,2,0,48,7,2,3,0,3,8,16,28,10,2.0,4,2
4,0.54,132,0.957983193277311,23,4,9,119,35,2,9,4,28,25,67,36,45,3.22222222222222,16,20
2,0.97,154,0.454545454545455,13,2,3,77,14,2,4,0,12,13,35,34,20,3.33333333333333,8,7
3,1.06,462,0.582608695652174,28,3,5,230,30,2,7,2,31,26,101,107,52,1.9375,22,26
1,0.58,93,0.78494623655914,18,1,5,93,26,1,8,0,21,19,48,28,32,4.0,17,13
51,1.0,8133,0.509315068493151,355,51,57,3650,534,10,25,1022,698,360,1660,1660,867,3.48333333333333,334,507
5,1.22,143,0.5,11,5,11,68,16,4,16,7,12,11,27,33,19,9.0,8,8
2,0.4,278,0.820143884892086,16,2,4,139,39,2,15,0,41,23,86,34,50,2.7,19,27
2,2.73,88,0.545454545454545,6,2,1,44,5,2,3,0,2,6,11,30,7,3.0,3,1
5,1.33,173,0.717647058823529,15,5,6,84,16,5,6,3,12,15,33,44,21,3.5,7,6
2,5.4,66,0.575757575757576,3,2,0,33,2,2,1,0,0,3,5,27,3,1.0,1,0
3,1.65,98,0.5625,7,3,1,48,10,3,3,2,8,7,17,28,13,3.0,3,6
4,0.71,678,0.550595238095238,55,4,9,335,74,4,25,2,64,55,167,119,99,3.375,49,44
6,1.0,257,0.472,19,6,18,125,33,5,19,7,32,17,53,53,38,10.5,19,21
3,2.15,95,0.638297872340426,6,3,2,47,7,3,4,1,4,6,13,28,9,4.0,6,3
4,1.31,144,0.617647058823529,13,4,8,67,13,4,5,8,6,13,26,34,18,3.66666666666667,7,5
2,1.31,188,0.617021276595745,13,2,0,94,12,2,3,0,8,13,36,47,20,1.28571428571429,11,7
10,0.52,524,0.296943231441048,36,10,6,229,51,6,10,62,53,35,137,71,75,5.85714285714286,21,40
35,0.81,3320,0.485106382978723,175,35,30,1410,263,8,26,470,306,182,710,578,398,4.09375,125,216
3,0.98,201,0.51,16,3,10,100,22,3,6,1,15,17,45,44,29,2.5,11,12
2,1.75,70,0.971428571428571,4,2,0,35,3,2,2,0,2,4,12,21,6,1.5,2,2
2,1.24,128,0.328125,10,2,0,63,11,2,5,0,10,10,25,31,16,3.0,7,6
2,2.29,122,0.508196721311475,9,2,2,61,7,2,3,0,5,8,17,39,10,2.5,5,2
3,0.43,139,0.91304347826087,16,3,6,69,14,3,7,1,12,16,42,18,23,2.4,9,7
3,1.09,106,0.384615384615385,12,3,8,52,15,3,10,2,11,11,22,24,17,10.0,6,6
3,0.86,123,0.704918032786885,14,3,8,61,22,3,10,1,15,14,28,24,24,10.0,9,10
5,1.03,187,0.4875,15,5,12,80,15,3,6,27,9,15,36,37,21,2.6,7,6
4,1.32,213,0.783018867924528,16,4,5,106,16,3,3,107,9,16,40,53,24,1.42857142857143,13,8
2,2.0,82,0.658536585365854,6,2,1,41,6,2,5,0,3,6,12,24,8,5.0,5,2
1,0.92,52,1.0,6,1,1,52,8,1,3,0,9,7,25,23,12,2.5,4,5
2,2.33,90,0.533333333333333,6,2,3,45,7,2,6,0,4,6,12,28,9,6.0,5,3
4,0.87,189,0.709677419354839,22,4,10,93,24,4,5,2,17,23,45,39,30,2.16666666666667,9,7
3,1.05,753,0.530666666666667,43,3,4,375,67,2,5,3,80,42,163,171,93,2.71428571428571,41,51
2,2.0,84,0.69047619047619,5,2,0,42,4,2,2,0,2,5,13,26,7,1.5,3,2
2,1.0,134,0.82089552238806,11,2,2,67,13,2,4,0,10,13,30,30,18,1.75,7,5
3,1.13,120,0.896551724137931,16,3,4,58,15,3,5,4,10,15,23,26,17,5.0,9,2
6,0.64,547,0.854368932038835,22,6,4,206,37,3,15,112,55,24,111,71,56,7.0,24,32
3,2.2,102,1.0,4,3,0,34,3,3,2,34,2,4,10,22,5,2.0,2,1
4,1.22,453,0.857142857142857,32,4,8,224,41,3,12,3,34,31,89,109,55,3.72727272727273,26,24
2,1.96,162,0.728395061728395,10,2,3,81,13,2,5,0,8,10,25,49,17,3.66666666666667,7,7
2,5.83,86,0.627906976744186,4,2,1,43,3,2,1,0,0,4,6,35,4,1.0,2,0
6,1.06,567,0.341379310344828,38,6,5,289,46,3,10,6,50,36,126,133,71,3.125,30,35
2,4.75,50,0.64,2,2,0,25,1,2,0,0,0,2,4,19,2,0.0,2,0
4,0.37,194,0.963302752293578,22,4,0,109,34,3,9,8,29,22,67,25,45,2.42857142857143,17,23
4,0.82,331,0.78125,24,4,12,159,33,4,10,11,37,23,80,66,42,4.0,13,19
4,0.26,259,0.921875,23,4,4,128,39,4,13,3,39,24,85,22,52,5.8,21,28
3,1.85,85,0.619047619047619,7,3,2,42,7,3,4,1,4,7,13,24,9,4.0,5,2
2,0.61,318,0.477987421383648,20,2,6,158,30,2,10,0,34,21,88,54,47,2.625,16,26
3,2.42,92,0.666666666666667,6,3,1,45,6,2,3,2,3,6,12,29,8,3.0,4,2
2,0.51,1024,0.89453125,50,2,2,512,114,2,8,0,136,71,291,148,165,2.27777777777778,73,94
4,0.73,867,0.819444444444444,64,4,12,431,106,3,12,435,108,70,226,165,147,3.9375,40,77
4,0.81,372,0.681081081081081,30,4,2,185,31,3,3,2,20,30,88,71,50,1.1875,26,20
